Product,Category,Price,Stars,Summary,URL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo 2023 Newest Ideapad 1i Laptop, 14 inch HD Display, Intel Quad-Core Processor, 4GB RAM, 256GB Storage, Wi-Fi 6, Bluetooth, Cloud Grey, Windows 11 Home in S Mode, Bundle with JAWFOAL",Laptops,S$802.59,3.7,The storage is 256gb because they send a 128 gb micro xd card with adapter. 4gb ram is not enough to even run windows. Computer is useless and so slow it,https://www.amazon.sg/Lenovo-Ideapad-1i-Quad-Core-Processor/dp/B0BPLW8KWF/ref=sr_1_513?qid=1695925779&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SAMSUNG 14” Galaxy Book3 Pro Laptop Computer, 13th Gen Intel Core i7-1360P Processor / 16GB / 1TB, 3K AMOLED Screen, 120hz, Fingerprint Reader, FHD Webcam, 2023 Model, NP940XFG-KC1US, Graphite",Laptops,"S$1,187.86",4.5,It's very lightweight and the resolution is good. However it is small and the keyboard is very compressed,https://www.amazon.sg/SAMSUNG-Computer-Processor-Fingerprint-NP940XFG-KC1US/dp/B0BPJKRDG1/ref=sr_1_514?qid=1695925779&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo New ThinkBook 15 G3 15.6"" Full HD Notebook Laptop, AMD Octa-Core (8 Core) Ryzen 7 5700U (Beat i7-1260P), 16GB DDR4 RAM, 512GB PCIE SSD, Fingerprint, HDMI Cable, Windows 10 Pro, Mineral Gray",Laptops,"S$1,139.52",5,Great machine. Get a strong bag with soft shoulder strap! It was heavy in airport!,https://www.amazon.sg/Lenovo-ThinkBook-Notebook-Octa-Core-Fingerprint/dp/B0BPCDK1R6/ref=sr_1_517?qid=1695925779&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"acer Aspire 5 Slim Laptop, 15.6"" FHD IPS, AMD Ryzen 3 3350U Quad-Core Mobile Processor, 20GB DDR4 RAM, 512GB SSD, WiFi 6, Backlit KB, Fingerprint Reader, HDMI, Amazon Alexa, Windows 11, Silver",Laptops,S$752.46,4.4,"The keyboard feels good, the laptop is quick, and it runs critical apps fast enough to get real work done. No matter what you do , sound is muffled.",https://www.amazon.sg/Quad-Core-Processor-Backlit-Fingerprint-Windows/dp/B0BP9KD2BK/ref=sr_1_518?qid=1695925779&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS Newest 14"" HD Laptop, Intel Celeron N4020 Processor(up to 2.8GHz), 4GB RAM, 192GB SSD(64GB eMMC+128GB SSD), Webcam, Intel HD Graphics, Bluetooth, Win11 S + 1 Year Office 365, Star Black, JVQ",Laptops,S$356.54,3.4,This is the slowest laptop I have ever used in every aspect of functionality. The only good thing about it is the battery life. I wish more than anything I would have stuck with,https://www.amazon.sg/ASUS-Celeron-Processor-Graphics-Bluetooth/dp/B0BNQ9XNX8/ref=sr_1_522?qid=1695925779&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP 2022 Newest 15 inch Laptop, Intel Quad-Core Processor, 8GB RAM, 256GB SSD, Wi-Fi, Bluetooth, HDMI, Windows 11 Home, Bundle with JAWFOAL",Laptops,S$638.37,3.8,"Not touchscreen, display is ok, I should have paid a little more to get a computer with more features. Maybe a good starter laptop for someone. They advertise this with a 2.",https://www.amazon.sg/HP-Laptop-Quad-Core-Processor-Bluetooth/dp/B0BNPXYY8W/ref=sr_1_523?qid=1695925779&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Acer 15.6"" Aspire 3 Laptop with Windows 11 in S Mode - Intel Core i3-8GB RAM - 256GB SSD Storage - Silver (A315-58-350L)",Laptops,S$572.52,3.5,"This item is very new, fast, and just the right size to do tasks. It is used for personal and business scenarios. The only thing missing is the DVD drive so ended up",https://www.amazon.sg/Acer-15-6-Aspire-Laptop-Windows/dp/B0BNPFWV77/ref=sr_1_524?qid=1695925779&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS - ROG Zephyrus 15.6"" WQHD 165Hz Gaming Laptop- NVIDIA GeForce RTX 3060-AMD Ryzen 9 6900HS- Fast DDR5 Memory, PCIe SSD – with Mouse Pad (40GB RAM | 2TB PCIe SSD)",Laptops,"S$2,346.92",4.7,The laptop is decent but too expensive. MSI introduced 4080 laptops for the same price and lower.,https://www.amazon.sg/ASUS-Zephyrus-Laptop-GeForce-3060-AMD/dp/B0BNND6KDX/ref=sr_1_525?qid=1695925779&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo IdeaPad 5i, 14"" FHD IPS Display, Fingerprint Reader, Intel Core i5-1135G7 (Beat i7-1160G7) Processor up to 2.4 GHz, 8GB RAM, 512GB SSD, Backlit Keyboard, HDMI, Windows 11, EAT Cloth",Laptops,S$726.20,5,A ruler proved it was not 14 inches. If you're older like me or just need better size with your laptop screens I don't know what to tell you whether you want to find,https://www.amazon.sg/Lenovo-Fingerprint-Intel-i5-1135G7-i7-1160G7/dp/B0BNMRGVJ4/ref=sr_1_527?qid=1695925779&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo Ideapad 3i 82RK001BUS 15” Touchscreen Laptop Intel® Core™ i3-1215U Processor 8 GB DDR4-3200MHz 512 GB SSD 15.6"" FHD (1920 x 1080), IPS,",Laptops,S$842.02,4.5,Purchased April 2023 - so far so good Lenove had done a nice job on the design and looks. Performs nicely!,https://www.amazon.sg/Lenovo-82RK001BUS-Touchscreen-Processor-DDR4-3200MHz/dp/B0BNM3WH1R/ref=sr_1_528?qid=1695925779&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP 15.6"" HD Touchscreen Laptop, Intel Core i5-1155G7, 12GB RAM, 256GB SSD, Intel Iris Xe Graphics, Windows 11 Home",Laptops,S$638.37,4.5,The camera is grainy and washed out. The details on the screen are not very sharp. Long battery. Love the touch screen.,https://www.amazon.sg/HP-Touchscreen-i5-1155G7-Graphics-Windows/dp/B0BNJRFB56/ref=sr_1_529?qid=1695925783&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS ZenBook 14X OLED Space Edition Laptop, 14” 4K 16:10 OLED Touch Display, Intel Core i9-12900H CPU, 32GB RAM, 1TB SSD, Windows 11 Pro, ZenVision Display, UX5401ZAS-XH99T",Laptops,"S$4,057.07",4.3,"This beautiful, light and thin, the battery lasts 3 hours, is little to be an ultrabook and is warming up The media could not be loaded. Will not function with some",https://www.amazon.sg/ASUS-ZenBook-OLED-Space-Laptop/dp/B0BNJQMGPK/ref=sr_1_530?qid=1695925783&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP Newest Laptop, 15.6"" FHD Touchscreen, Intel Core i7-1165G7 Processor (up to 4.7 GHz), 32GB Memory, 1TB SSD, Type-C, HDMI, WiFi-6, Windows 11 Home, Silver, JVQ MP",Laptops,"S$1,380.54",4.6,"I wish it had a fingerprint reader, like my previous laptop.",https://www.amazon.sg/HP-Touchscreen-i7-1165G7-Processor-Windows/dp/B0BNFB8JWW/ref=sr_1_531?qid=1695925783&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP 2022 Newest Upgraded Touch-Screen Laptops for College Student & Business, 15.6 inch FHD Computer, Intel 11th Generation Core i7 1165G7, 16GB RAM, 1TB SSD, HDMI, Webcam, Windows 11 Home",Laptops,"S$1,116.02",4.1,I charge the seller and I command to make sure that the stack is well placed. Battery came danada the load does not last two hours :(,https://www.amazon.sg/HP-Upgraded-Touch-Screen-Business-Generation/dp/B0BNDSHCCM/ref=sr_1_532?qid=1695925783&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP [Windows 11 Pro] 15 15.6"" FHD Business Laptop Computer, Quad Core Intel i5-1135G7 (Beats i7-1065G7), 16GB RAM, 1TB PCIe SSD, Numeric Keypad, Wi-Fi 6, Bluetooth 4.2, Type-C, Webcam, HDMI, w/Battery",Laptops,S$915.80,4.1,Always like HP products as a rule but this laptop is ok but nothing special. Slower than my Lenovo and Asis models and battery life is a bit inferior. Does the job but,https://www.amazon.sg/HP-Laptop-i5-1135G7-i7-1065G7-Bluetooth/dp/B0BN826ZHP/ref=sr_1_533?qid=1695925783&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP 14 Laptop, AMD 3000 Series Processor, 32GB RAM, 1TB Storage, 14-inch Micro-Edge HD Display, Long Battery Life, Webcam, Thin & Portable, Windows 10 + One Year of Office365, Rose Gold",Laptops,S$814.34,3.3,"This computer has 2 SSD's. The first, (drive ""C"") is a very small SDD that contains Windows. It was actually too small to download the necessary Windows updates.",https://www.amazon.sg/HP-Laptop-Processor-Micro-Edge-Office365/dp/B0BN6YKQ6L/ref=sr_1_535?qid=1695925783&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022 Flagship HP X360 Chromebook Spin 2-in-1 Convertible Laptop, 14"" HD TouchScreen, Dual Core Intel Celeron N4120 Processor(Upto 2.6GHz), 4GB RAM, 64GB eMMC,HDCamera, WiFi, Chrome OS+HubxcelAccessory",Laptops,S$480.90,4.1,"The HP Chromebook Spin 2-in-1 can't decide if it's a touch-screen or a keypad computer. When watching videos, it stops by itself, pauses by itself",https://www.amazon.sg/Flagship-X360-Chromebook-Convertible-HubxcelAccessory/dp/B0BN39BMQG/ref=sr_1_538?qid=1695925783&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP 2022 Newest X360 Chromebook Spin 2-in-1 Laptop Student Business, 14'' HD Touchscreen, Dual Core Intel Celeron N4120 Processor, 4GB RAM, 64GB eMMC,Camera, Wi-Fi, Chrome OS+MarxsolCables Forest Teal",Laptops,S$802.59,4.2,"This is an upgraded from my 6 year old chromebook. Connects to printer in 2 seconds. Video quality is great, I can keep it at a better quality, at least 720",https://www.amazon.sg/2022-X360-Chromebook-Touchscreen-MarxsolCables/dp/B0BN2XGFDV/ref=sr_1_539?qid=1695925783&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dell Inspiron 15 3000 Series 3520 Laptop, 15.6"" FHD Touchscreen, 12th Gen Intel Core i7-1255U, 32GB RAM, 1TB PCIe SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Black",Laptops,"S$1,039.75",4.3,The specs on the sticker attached to the box matched what I ordered. When I registered the laptop with Dell It told me that it was half the storage was 256 GB and 16 RAM memory,https://www.amazon.sg/Dell-Inspiron-3520-Touchscreen-i7-1255U/dp/B0BN2DM7T5/ref=sr_1_540?qid=1695925783&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP Newest X360 2-in-1 Chromebook 14"" HD Touchscreen Laptop, Intel Celeron N4000(Up to 2.8GHz), 4GB DDR4 RAM, 128GB Space(64GB eMMC+64GB MSD), WiFi, Webcam, USB Type-C, Chrome OS, Forest Teal JVQ MP",Laptops,S$478.33,4,"This product is advertised to have a micro SD Card slot. However, the product I was sent does NOT have a card slot at all. In order to use the 64GB card provided",https://www.amazon.sg/HP-Newest-Chromebook-Touchscreen-Celeron/dp/B0BN1VHSDS/ref=sr_1_541?qid=1695925783&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo 2022 IdeaPad 3 15.6"" HD Touchscreen Business Laptop, Intel 11th Gen i3-1115G4, 8GB RAM, 256GB PCIe SSD, Intel UHD Graphics, HD Webcam, HDMI, Grey, Windows 11 S, 32GB Snowbell USB Card",Laptops,S$715.28,4.2,"I bought this as a virtual teacher, and I'm so impressed with all of the features. It's been easy to figure out, and blue is my favorite color (the important stuff",https://www.amazon.sg/Lenovo-IdeaPad-Touchscreen-Business-i3-1115G4/dp/B0BMWQ1WJ6/ref=sr_1_543?qid=1695925783&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP 17 Laptop, 17.3"" HD+ Touchscreen, Intel Core i7-1255U Processor, 32GB RAM, 1TB PCIe SSD + 1TB HDD, Webcam, HDMI, Fingerprint Reader, Backlit Keyboard, Wi-Fi 6, Windows 11 Home, Silver",Laptops,"S$1,655.26",4.4,The clear bright color screen is amazing the speed is unbelievable. Love using the one thumb print to quickly turn it on. The back lite is great for evening the wireless mouse the keyboard,https://www.amazon.sg/HP-17-Touchscreen-Processor-Fingerprint/dp/B0BMVY1F9W/ref=sr_1_544?qid=1695925783&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo Ideapad 1 1i 14"" HD Home & Business Laptop (Intel Dual-Core Celeron N4020, 4GB DDR4 RAM, 128GB SSD) UHD Graphics, Anti-Glare, Wi-Fi 6, Webcam, Type-C, IST HDMI, Win 11 Home in S - 2023 Model",Laptops,S$348.06,4.2,It wouldn't load any programs or respond to the keyboard and mousepad. All troubleshooting steps failed to help. Returned it the next day.,https://www.amazon.sg/Lenovo-1i-Business-Dual-Core-Anti-Glare/dp/B0BMTGJJ29/ref=sr_1_545?qid=1695925783&refinements=p_72%3A6469119051%2Cp_n_prime_domestic%3A7993547051%7C7993548051%2Cp_36%3A10000-&rnid=10510243051&s=electronics&sr=1-545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
